rawName,canonicalName,confidenceScore,algorithm,timestamp
Runway Labs #272,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.005911Z
"Scale AI, Inc. Labs #273",Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.005928Z
Perplexity AI Labs #274,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.005946Z
GLEAN AI Labs #275,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.005963Z
Adept AI Labs #276,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.005978Z
Character.ai Labs #277,Character.ai Labs #277,0.75,Normalized Capitalization,2026-08-16T15:06:54.006000Z
Together AI Labs #278,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006016Z
Anyscale Labs #279,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006032Z
"Inflection AI, Inc. Labs #280",Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006053Z
Pinecone Labs #281,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006073Z
Weaviate Labs #282,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006089Z
Qdrant Labs #283,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006105Z
Chroma Labs #284,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006121Z
LangChain Labs #285,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006138Z
LLAMAINDEX AI Labs #286,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006156Z
"Weights & Biases, Inc. Labs #287","Weights & Biases, Inc. Labs #287",0.75,Normalized Capitalization,2026-08-16T15:06:54.006182Z
Replicate Labs #288,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006202Z
EleutherAI Labs #289,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006220Z
Groq Labs #290,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006237Z
SambaNova Labs #291,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006269Z
Cerebras Systems Labs #292,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006289Z
Etched Labs #293,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006308Z
"Cognition AI, Inc. Labs #294",Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006329Z
Harvey AI Labs #295,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006347Z
Synthesia Labs #296,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006379Z
ELEVENLABS AI Labs #297,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006399Z
OpenAI Labs #298,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006413Z
Anthropic PBC Labs #299,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006428Z
Cohere Labs #300,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006441Z
"Mistral AI, Inc. Labs #301",Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006457Z
Stability AI Labs #302,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006472Z
Hugging Face Labs #303,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006487Z
Midjourney Labs #304,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006519Z
Runway Labs #305,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006533Z
Scale AI Labs #306,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006548Z
Perplexity AI Labs #307,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006564Z
"Glean, Inc. Labs #308",Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006582Z
Adept AI Labs #309,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006597Z
Character.ai Labs #310,Character.ai Labs #310,0.75,Normalized Capitalization,2026-08-16T15:06:54.006623Z
Together AI Labs #311,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006642Z
Anyscale PBC Labs #312,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006658Z
Inflection AI Labs #313,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006674Z
Pinecone Labs #314,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006690Z
"Weaviate, Inc. Labs #315",Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006709Z
Qdrant Labs #316,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006725Z
Chroma Labs #317,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006740Z
LangChain Labs #318,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006757Z
LLAMAINDEX AI Labs #319,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006777Z
Weights & Biases Labs #320,Weights & Biases Labs #320,0.75,Normalized Capitalization,2026-08-16T15:06:54.006800Z
Replicate Labs #321,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006819Z
"EleutherAI, Inc. Labs #322",EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006838Z
Groq Labs #323,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006856Z
SambaNova Labs #324,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006873Z
Cerebras Systems PBC Labs #325,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006896Z
Etched Labs #326,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006914Z
Cognition AI Labs #327,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006937Z
Harvey AI Labs #328,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006955Z
"Synthesia, Inc. Labs #329",Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006974Z
ELEVENLABS AI Labs #330,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.006994Z
OpenAI Labs #331,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007007Z
Anthropic Labs #332,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007021Z
Cohere Labs #333,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007034Z
Mistral AI Labs #334,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007049Z
Stability AI Labs #335,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007065Z
"Hugging Face, Inc. Labs #336",Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007082Z
Midjourney Labs #337,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007097Z
Runway PBC Labs #338,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007115Z
Scale AI Labs #339,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007130Z
Perplexity AI Labs #340,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007147Z
GLEAN AI Labs #341,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007163Z
Adept AI Labs #342,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007181Z
"Character.ai, Inc. Labs #343","Character.ai, Inc. Labs #343",0.75,Normalized Capitalization,2026-08-16T15:06:54.007210Z
Together AI Labs #344,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007227Z
Anyscale Labs #345,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007242Z
Inflection AI Labs #346,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007259Z
Pinecone Labs #347,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007275Z
Weaviate Labs #348,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007291Z
Qdrant Labs #349,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007308Z
"Chroma, Inc. Labs #350",Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007328Z
LangChain PBC Labs #351,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007349Z
LLAMAINDEX AI Labs #352,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007367Z
Weights & Biases Labs #353,Weights & Biases Labs #353,0.75,Normalized Capitalization,2026-08-16T15:06:54.007394Z
Replicate Labs #354,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007413Z
EleutherAI Labs #355,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007430Z
Groq Labs #356,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007447Z
"SambaNova, Inc. Labs #357",SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007472Z
Cerebras Systems Labs #358,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007493Z
Etched Labs #359,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007515Z
Cognition AI Labs #360,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007544Z
Harvey AI Labs #361,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007574Z
Synthesia Labs #362,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007601Z
ELEVENLABS AI Labs #363,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007624Z
"OpenAI, Inc. Labs #364",OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007643Z
Anthropic Labs #365,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007658Z
Cohere Labs #366,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007680Z
Mistral AI Labs #367,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007707Z
Stability AI Labs #368,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007729Z
Hugging Face Labs #369,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007760Z
Midjourney Labs #370,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007777Z
"Runway, Inc. Labs #371",Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007793Z
Scale AI Labs #372,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007811Z
Perplexity AI Labs #373,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007830Z
GLEAN AI Labs #374,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007847Z
Adept AI Labs #375,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007865Z
Character.ai Labs #376,Character.ai Labs #376,0.75,Normalized Capitalization,2026-08-16T15:06:54.007893Z
Together AI PBC Labs #377,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007910Z
"Anyscale, Inc. Labs #378",Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007929Z
Inflection AI Labs #379,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007946Z
Pinecone Labs #380,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007962Z
Weaviate Labs #381,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007981Z
Qdrant Labs #382,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.007996Z
Chroma Labs #383,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008016Z
LangChain Labs #384,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008036Z
"LlamaIndex, Inc. Labs #385",LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008061Z
Weights & Biases Labs #386,Weights & Biases Labs #386,0.75,Normalized Capitalization,2026-08-16T15:06:54.008087Z
Replicate Labs #387,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008107Z
EleutherAI Labs #388,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008128Z
Groq Labs #389,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008146Z
SambaNova PBC Labs #390,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008168Z
Cerebras Systems Labs #391,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008194Z
"Etched, Inc. Labs #392",Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008215Z
Cognition AI Labs #393,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008239Z
Harvey AI Labs #394,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008284Z
Synthesia Labs #395,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008306Z
ELEVENLABS AI Labs #396,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008331Z
OpenAI Labs #397,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008353Z
Anthropic Labs #398,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008382Z
"Cohere, Inc. Labs #399",Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008431Z
Mistral AI Labs #400,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008468Z
Stability AI Labs #401,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008495Z
Hugging Face Labs #402,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008539Z
Midjourney PBC Labs #403,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008567Z
Runway Labs #404,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008593Z
Scale AI Labs #405,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008621Z
"Perplexity AI, Inc. Labs #406",Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008652Z
GLEAN AI Labs #407,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008690Z
Adept AI Labs #408,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008716Z
Character.ai Labs #409,Character.ai Labs #409,0.75,Normalized Capitalization,2026-08-16T15:06:54.008770Z
Together AI Labs #410,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008806Z
Anyscale Labs #411,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008833Z
Inflection AI Labs #412,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008857Z
"Pinecone, Inc. Labs #413",Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008888Z
Weaviate Labs #414,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008911Z
Qdrant Labs #415,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008944Z
Chroma PBC Labs #416,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008971Z
LangChain Labs #417,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.008994Z
LLAMAINDEX AI Labs #418,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009026Z
Weights & Biases Labs #419,Weights & Biases Labs #419,0.75,Normalized Capitalization,2026-08-16T15:06:54.009067Z
"Replicate, Inc. Labs #420",Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009100Z
EleutherAI Labs #421,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009127Z
Groq Labs #422,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009153Z
SambaNova Labs #423,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009188Z
Cerebras Systems Labs #424,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009218Z
Etched Labs #425,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009242Z
Cognition AI Labs #426,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009279Z
"Harvey AI, Inc. Labs #427",Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009310Z
Synthesia Labs #428,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009338Z
ELEVENLABS AI Labs #429,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009364Z
OpenAI Labs #430,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009380Z
Anthropic Labs #431,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009396Z
Cohere Labs #432,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009411Z
Mistral AI Labs #433,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009430Z
"Stability AI, Inc. Labs #434",Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009460Z
Hugging Face Labs #435,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009488Z
Midjourney Labs #436,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009518Z
Runway Labs #437,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009647Z
Scale AI Labs #438,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009762Z
Perplexity AI Labs #439,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009814Z
GLEAN AI Labs #440,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009836Z
"Adept AI, Inc. Labs #441",Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009859Z
Character.ai PBC Labs #442,Character.ai Pbc Labs #442,0.75,Normalized Capitalization,2026-08-16T15:06:54.009896Z
Together AI Labs #443,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009917Z
Anyscale Labs #444,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009933Z
Inflection AI Labs #445,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009950Z
Pinecone Labs #446,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009969Z
Weaviate Labs #447,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.009984Z
"Qdrant, Inc. Labs #448",Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010002Z
Chroma Labs #449,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010019Z
LangChain Labs #450,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010038Z
LLAMAINDEX AI Labs #451,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010056Z
Weights & Biases Labs #452,Weights & Biases Labs #452,0.75,Normalized Capitalization,2026-08-16T15:06:54.010082Z
Replicate Labs #453,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010104Z
EleutherAI Labs #454,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010124Z
"Groq, Inc. Labs #455",Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010144Z
SambaNova Labs #456,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010164Z
Cerebras Systems Labs #457,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010186Z
Etched Labs #458,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010214Z
Cognition AI Labs #459,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010244Z
Harvey AI Labs #460,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010274Z
Synthesia Labs #461,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010303Z
"ElevenLabs, Inc. Labs #462",ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010334Z
OpenAI Labs #463,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010356Z
Anthropic Labs #464,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010377Z
Cohere Labs #465,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010403Z
Mistral AI Labs #466,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010444Z
Stability AI Labs #467,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010482Z
Hugging Face PBC Labs #468,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010541Z
"Midjourney, Inc. Labs #469",Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010569Z
Runway Labs #470,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010590Z
Scale AI Labs #471,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010611Z
Perplexity AI Labs #472,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010631Z
GLEAN AI Labs #473,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010649Z
Adept AI Labs #474,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010666Z
Character.ai Labs #475,Character.ai Labs #475,0.75,Normalized Capitalization,2026-08-16T15:06:54.010695Z
"Together AI, Inc. Labs #476",Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010735Z
Anyscale Labs #477,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010762Z
Inflection AI Labs #478,Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010806Z
Pinecone Labs #479,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010833Z
Weaviate Labs #480,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010854Z
Qdrant PBC Labs #481,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010881Z
Chroma Labs #482,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010903Z
"LangChain, Inc. Labs #483",LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010926Z
LLAMAINDEX AI Labs #484,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.010954Z
Weights & Biases Labs #485,Weights & Biases Labs #485,0.75,Normalized Capitalization,2026-08-16T15:06:54.010988Z
Replicate Labs #486,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011014Z
EleutherAI Labs #487,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011036Z
Groq Labs #488,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011068Z
SambaNova Labs #489,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011102Z
"Cerebras Systems, Inc. Labs #490",Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011134Z
Etched Labs #491,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011165Z
Cognition AI Labs #492,Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011203Z
Harvey AI Labs #493,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011234Z
Synthesia PBC Labs #494,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011272Z
ELEVENLABS AI Labs #495,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011306Z
OpenAI Labs #496,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011327Z
"Anthropic, Inc. Labs #497",Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011343Z
Cohere Labs #498,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011356Z
Mistral AI Labs #499,Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011369Z
Stability AI Labs #500,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011387Z
Hugging Face Labs #501,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011403Z
Midjourney Labs #502,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011425Z
Runway Labs #503,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011448Z
"Scale AI, Inc. Labs #504",Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011466Z
Perplexity AI Labs #505,Perplexity AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011482Z
GLEAN AI Labs #506,Glean,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011498Z
Adept AI PBC Labs #507,Adept AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011514Z
Character.ai Labs #508,Character.ai Labs #508,0.75,Normalized Capitalization,2026-08-16T15:06:54.011540Z
Together AI Labs #509,Together AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011558Z
Anyscale Labs #510,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011576Z
"Inflection AI, Inc. Labs #511",Inflection AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011594Z
Pinecone Labs #512,Pinecone,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011617Z
Weaviate Labs #513,Weaviate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011633Z
Qdrant Labs #514,Qdrant,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011650Z
Chroma Labs #515,Chroma,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011665Z
LangChain Labs #516,LangChain,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011681Z
LLAMAINDEX AI Labs #517,LlamaIndex,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011698Z
"Weights & Biases, Inc. Labs #518","Weights & Biases, Inc. Labs #518",0.75,Normalized Capitalization,2026-08-16T15:06:54.011728Z
Replicate Labs #519,Replicate,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011744Z
EleutherAI PBC Labs #520,EleutherAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011762Z
Groq Labs #521,Groq,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011779Z
SambaNova Labs #522,SambaNova,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011799Z
Cerebras Systems Labs #523,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011818Z
Etched Labs #524,Etched,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011835Z
"Cognition AI, Inc. Labs #525",Cognition AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011858Z
Harvey AI Labs #526,Harvey AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011880Z
Synthesia Labs #527,Synthesia,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011897Z
ELEVENLABS AI Labs #528,ElevenLabs,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011915Z
OpenAI Labs #529,OpenAI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011928Z
Anthropic Labs #530,Anthropic,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011941Z
Cohere Labs #531,Cohere,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011953Z
"Mistral AI, Inc. Labs #532",Mistral AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011968Z
Stability AI PBC Labs #533,Stability AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.011983Z
Hugging Face Labs #534,Hugging Face,0.88,Fuzzy Token Match,2026-08-16T15:06:54.012000Z
Midjourney Labs #535,Midjourney,0.88,Fuzzy Token Match,2026-08-16T15:06:54.012013Z
Runway Labs #536,Runway,0.88,Fuzzy Token Match,2026-08-16T15:06:54.012027Z
Scale AI Labs #537,Scale AI,0.88,Fuzzy Token Match,2026-08-16T15:06:54.012043Z
